genres,href,id,images,name,popularity,type,uri,external_urls.spotify,followers.href,followers.total
"['r&b', 'rap', 'urban contemporary']",https://api.spotify.com/v1/artists/2HPaUgqeutzr3jx5a9WyDV,2HPaUgqeutzr3jx5a9WyDV,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb4e3dee8baac75dad1fea791e', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051744e3dee8baac75dad1fea791e', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1784e3dee8baac75dad1fea791e', 'width': 160}]",PARTYNEXTDOOR,77,artist,spotify:artist:2HPaUgqeutzr3jx5a9WyDV,https://open.spotify.com/artist/2HPaUgqeutzr3jx5a9WyDV,,5982456
"['pop rap', 'rap', 'trap']",https://api.spotify.com/v1/artists/4Gso3d4CscCijv0lmajZWs,4Gso3d4CscCijv0lmajZWs,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebeb63bf6379a9ea8453a30020', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174eb63bf6379a9ea8453a30020', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178eb63bf6379a9ea8453a30020', 'width': 160}]",Don Toliver,80,artist,spotify:artist:4Gso3d4CscCijv0lmajZWs,https://open.spotify.com/artist/4Gso3d4CscCijv0lmajZWs,,3524394
"['pop', 'uk pop']",https://api.spotify.com/v1/artists/5ZsFI1h6hIdQRw2ti0hz81,5ZsFI1h6hIdQRw2ti0hz81,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb056f821a5186892979410deb', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174056f821a5186892979410deb', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178056f821a5186892979410deb', 'width': 160}]",ZAYN,74,artist,spotify:artist:5ZsFI1h6hIdQRw2ti0hz81,https://open.spotify.com/artist/5ZsFI1h6hIdQRw2ti0hz81,,22967084
['dream pop'],https://api.spotify.com/v1/artists/1FWybrAwiSa0zKibdLfZZr,1FWybrAwiSa0zKibdLfZZr,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb30fb90731828820de41831fc', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517430fb90731828820de41831fc', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17830fb90731828820de41831fc', 'width': 160}]",Blue Foundation,50,artist,spotify:artist:1FWybrAwiSa0zKibdLfZZr,https://open.spotify.com/artist/1FWybrAwiSa0zKibdLfZZr,,135789
[],https://api.spotify.com/v1/artists/41dCbpok7A4uyNqbo3VVZ0,41dCbpok7A4uyNqbo3VVZ0,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb95d36c0c35f2ffe24ae8d450', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517495d36c0c35f2ffe24ae8d450', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17895d36c0c35f2ffe24ae8d450', 'width': 160}]",Tors,46,artist,spotify:artist:41dCbpok7A4uyNqbo3VVZ0,https://open.spotify.com/artist/41dCbpok7A4uyNqbo3VVZ0,,81598
"['pov: indie', 'warrington indie']",https://api.spotify.com/v1/artists/2xtmoxSauQs0TQFUoHmbfy,2xtmoxSauQs0TQFUoHmbfy,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb990812850b2b7f7547686420', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174990812850b2b7f7547686420', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178990812850b2b7f7547686420', 'width': 160}]",Crawlers,45,artist,spotify:artist:2xtmoxSauQs0TQFUoHmbfy,https://open.spotify.com/artist/2xtmoxSauQs0TQFUoHmbfy,,151118
"['dance pop', 'pop rap']",https://api.spotify.com/v1/artists/4IJczjB0fJ04gs4uvP0Fli,4IJczjB0fJ04gs4uvP0Fli,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb2b128023b3a465eb11c8d204', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051742b128023b3a465eb11c8d204', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1782b128023b3a465eb11c8d204', 'width': 160}]",Gym Class Heroes,66,artist,spotify:artist:4IJczjB0fJ04gs4uvP0Fli,https://open.spotify.com/artist/4IJczjB0fJ04gs4uvP0Fli,,1483105
['japanese electropop'],https://api.spotify.com/v1/artists/0GZ65zwBwkkwGNJ3zagtTZ,0GZ65zwBwkkwGNJ3zagtTZ,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb25f5278f8599b1085f508bc0', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517425f5278f8599b1085f508bc0', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17825f5278f8599b1085f508bc0', 'width': 160}]",millennium parade,51,artist,spotify:artist:0GZ65zwBwkkwGNJ3zagtTZ,https://open.spotify.com/artist/0GZ65zwBwkkwGNJ3zagtTZ,,185166
"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'singer-songwriter', 'soft rock']",https://api.spotify.com/v1/artists/5lkiCO9UQ8B23dZ1o0UV4m,5lkiCO9UQ8B23dZ1o0UV4m,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebef4b0122d50775167339c7c2', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174ef4b0122d50775167339c7c2', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178ef4b0122d50775167339c7c2', 'width': 160}]",Jackson Browne,58,artist,spotify:artist:5lkiCO9UQ8B23dZ1o0UV4m,https://open.spotify.com/artist/5lkiCO9UQ8B23dZ1o0UV4m,,1304691
"['album rock', 'classic rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",https://api.spotify.com/v1/artists/0ECwFtbIWEVNwjlrfc6xoL,0ECwFtbIWEVNwjlrfc6xoL,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb0767e116a2307495e37cd7fb', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051740767e116a2307495e37cd7fb', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1780767e116a2307495e37cd7fb', 'width': 160}]",Eagles,74,artist,spotify:artist:0ECwFtbIWEVNwjlrfc6xoL,https://open.spotify.com/artist/0ECwFtbIWEVNwjlrfc6xoL,,10202538
"['album rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",https://api.spotify.com/v1/artists/3lPQ2Fk5JOwGWAF3ORFCqH,3lPQ2Fk5JOwGWAF3ORFCqH,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb39cf2e0c338c08d5b8350053', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517439cf2e0c338c08d5b8350053', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17839cf2e0c338c08d5b8350053', 'width': 160}]",John Mellencamp,63,artist,spotify:artist:3lPQ2Fk5JOwGWAF3ORFCqH,https://open.spotify.com/artist/3lPQ2Fk5JOwGWAF3ORFCqH,,1644395
"['classic rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",https://api.spotify.com/v1/artists/44NX2ffIYHr6D4n7RaZF7A,44NX2ffIYHr6D4n7RaZF7A,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb5885f6c2d3ecf8e08bdfa472', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051745885f6c2d3ecf8e08bdfa472', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1785885f6c2d3ecf8e08bdfa472', 'width': 160}]",Van Morrison,69,artist,spotify:artist:44NX2ffIYHr6D4n7RaZF7A,https://open.spotify.com/artist/44NX2ffIYHr6D4n7RaZF7A,,3036528
"['classic rock', 'folk', 'folk rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter', 'soft rock']",https://api.spotify.com/v1/artists/2CvCyf1gEVhI0mX6aFXmVI,2CvCyf1gEVhI0mX6aFXmVI,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebddc148cfa465c2065846c636', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174ddc148cfa465c2065846c636', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178ddc148cfa465c2065846c636', 'width': 160}]",Paul Simon,65,artist,spotify:artist:2CvCyf1gEVhI0mX6aFXmVI,https://open.spotify.com/artist/2CvCyf1gEVhI0mX6aFXmVI,,2227995
"['album rock', 'classic canadian rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",https://api.spotify.com/v1/artists/5q4AzEtCoYJyXjMMoEkSU5,5q4AzEtCoYJyXjMMoEkSU5,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb8d254fbc1fd13a5f650b2101', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051748d254fbc1fd13a5f650b2101', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1788d254fbc1fd13a5f650b2101', 'width': 160}]",Bachman-Turner Overdrive,55,artist,spotify:artist:5q4AzEtCoYJyXjMMoEkSU5,https://open.spotify.com/artist/5q4AzEtCoYJyXjMMoEkSU5,,977874
"['british folk', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter']",https://api.spotify.com/v1/artists/08F3Y3SctIlsOEmKd6dnH8,08F3Y3SctIlsOEmKd6dnH8,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebcff97c36c1d9a2a1d421966c', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174cff97c36c1d9a2a1d421966c', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178cff97c36c1d9a2a1d421966c', 'width': 160}]",Yusuf / Cat Stevens,68,artist,spotify:artist:08F3Y3SctIlsOEmKd6dnH8,https://open.spotify.com/artist/08F3Y3SctIlsOEmKd6dnH8,,1839868
"['classic rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'singer-songwriter', 'soft rock']",https://api.spotify.com/v1/artists/0vn7UBvSQECKJm2817Yf1P,0vn7UBvSQECKJm2817Yf1P,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb5921cb8f2ec7bf6b5e725bcc', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051745921cb8f2ec7bf6b5e725bcc', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1785921cb8f2ec7bf6b5e725bcc', 'width': 160}]",James Taylor,65,artist,spotify:artist:0vn7UBvSQECKJm2817Yf1P,https://open.spotify.com/artist/0vn7UBvSQECKJm2817Yf1P,,2502418
"['adult standards', 'british invasion', 'soul', 'vocal jazz']",https://api.spotify.com/v1/artists/5zaXYwewAXedKNCff45U5l,5zaXYwewAXedKNCff45U5l,"[{'height': 1124, 'url': 'https://i.scdn.co/image/8b2bbbe1dde191c637271fab24ff66fda4faf4fa', 'width': 1000}, {'height': 719, 'url': 'https://i.scdn.co/image/fac2ed207f8c387bcc4717bb7e513d5eb27f9165', 'width': 640}, {'height': 225, 'url': 'https://i.scdn.co/image/674c4c13595dd0cedf30282161c9d1ce95630afc', 'width': 200}, {'height': 72, 'url': 'https://i.scdn.co/image/7fefb4a9f0069e5f43914d60de015e8e48d64eb4', 'width': 64}]",Dusty Springfield,64,artist,spotify:artist:5zaXYwewAXedKNCff45U5l,https://open.spotify.com/artist/5zaXYwewAXedKNCff45U5l,,440096
"['album rock', 'british invasion', 'classic rock', 'hard rock', 'protopunk', 'psychedelic rock', 'rock']",https://api.spotify.com/v1/artists/3ICflSq6ZgYAIrm2CTkfVP,3ICflSq6ZgYAIrm2CTkfVP,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb3ce1e2a99cffc7c662938b01', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051743ce1e2a99cffc7c662938b01', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1783ce1e2a99cffc7c662938b01', 'width': 160}]",The Animals,62,artist,spotify:artist:3ICflSq6ZgYAIrm2CTkfVP,https://open.spotify.com/artist/3ICflSq6ZgYAIrm2CTkfVP,,2328594
"['album rock', 'classic rock', 'hard rock', 'rock', 'southern rock']",https://api.spotify.com/v1/artists/4MVyzYMgTwdP7Z49wAZHx0,4MVyzYMgTwdP7Z49wAZHx0,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb451eb07ddc6e68d3e474c2bf', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174451eb07ddc6e68d3e474c2bf', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178451eb07ddc6e68d3e474c2bf', 'width': 160}]",Lynyrd Skynyrd,69,artist,spotify:artist:4MVyzYMgTwdP7Z49wAZHx0,https://open.spotify.com/artist/4MVyzYMgTwdP7Z49wAZHx0,,4958112
"['album rock', 'british invasion', 'classic rock', 'folk rock', 'mellow gold', 'merseybeat', 'soft rock']",https://api.spotify.com/v1/artists/6waa8mKu91GjzD4NlONlNJ,6waa8mKu91GjzD4NlONlNJ,"[{'height': 600, 'url': 'https://i.scdn.co/image/722e36849bde408b99330c713ebeb19157eabc89', 'width': 603}, {'height': 199, 'url': 'https://i.scdn.co/image/370be1cac834984b90b117db8bc018bb0337a6d9', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/b3c6240bac22dcb19cc689b7d1002cf6cf4508e5', 'width': 64}]",The Hollies,61,artist,spotify:artist:6waa8mKu91GjzD4NlONlNJ,https://open.spotify.com/artist/6waa8mKu91GjzD4NlONlNJ,,1150783
"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",https://api.spotify.com/v1/artists/2UZMlIwnkgAEDBsw1Rejkn,2UZMlIwnkgAEDBsw1Rejkn,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eba56c2e176f0626e2a001431f', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174a56c2e176f0626e2a001431f', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178a56c2e176f0626e2a001431f', 'width': 160}]",Tom Petty,68,artist,spotify:artist:2UZMlIwnkgAEDBsw1Rejkn,https://open.spotify.com/artist/2UZMlIwnkgAEDBsw1Rejkn,,2407100
"['album rock', 'classic rock', 'country rock', 'glam metal', 'hard rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'southern rock']",https://api.spotify.com/v1/artists/5AEG63ajney2BoDXi0Vb84,5AEG63ajney2BoDXi0Vb84,"[{'height': 1000, 'url': 'https://i.scdn.co/image/65d37e5c4ee9ef8bfb76de6a17e7c05316199724', 'width': 1000}, {'height': 640, 'url': 'https://i.scdn.co/image/5533763367069f897bd7ff7d1af605fdebdc3cda', 'width': 640}, {'height': 200, 'url': 'https://i.scdn.co/image/9c55022aa8174545408f0a464dd1662876ed1b8a', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/77f5ee582dc17a209c8d5736c222a0c08eb0e7c8', 'width': 64}]",Bad Company,55,artist,spotify:artist:5AEG63ajney2BoDXi0Vb84,https://open.spotify.com/artist/5AEG63ajney2BoDXi0Vb84,,1089031
"['comic', 'geek rock', 'permanent wave', 'zolo']",https://api.spotify.com/v1/artists/6zB02lwP6L6ZH32nggQiJT,6zB02lwP6L6ZH32nggQiJT,"[{'height': 1000, 'url': 'https://i.scdn.co/image/ab6772690000c46c25ccda5d50da959ce4872f2e', 'width': 1000}, {'height': 640, 'url': 'https://i.scdn.co/image/ab6772690000dd2225ccda5d50da959ce4872f2e', 'width': 640}, {'height': 200, 'url': 'https://i.scdn.co/image/ab6772690000bac325ccda5d50da959ce4872f2e', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67726900008f7425ccda5d50da959ce4872f2e', 'width': 64}]",They Might Be Giants,53,artist,spotify:artist:6zB02lwP6L6ZH32nggQiJT,https://open.spotify.com/artist/6zB02lwP6L6ZH32nggQiJT,,419982
"['album rock', 'new romantic', 'new wave', 'new wave pop', 'soft rock']",https://api.spotify.com/v1/artists/3cniTumSiUysiPWXapGx1i,3cniTumSiUysiPWXapGx1i,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb5677d41157dee225b3633737', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051745677d41157dee225b3633737', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1785677d41157dee225b3633737', 'width': 160}]",Cutting Crew,61,artist,spotify:artist:3cniTumSiUysiPWXapGx1i,https://open.spotify.com/artist/3cniTumSiUysiPWXapGx1i,,411024
"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'rock', 'sophisti-pop', 'synthpop']",https://api.spotify.com/v1/artists/4bthk9UfsYUYdcFyqxmSUU,4bthk9UfsYUYdcFyqxmSUU,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb42ed2cb48c231f545a5a3dad', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517442ed2cb48c231f545a5a3dad', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17842ed2cb48c231f545a5a3dad', 'width': 160}]",Tears For Fears,72,artist,spotify:artist:4bthk9UfsYUYdcFyqxmSUU,https://open.spotify.com/artist/4bthk9UfsYUYdcFyqxmSUU,,3201302
"['album rock', 'art rock', 'classic rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",https://api.spotify.com/v1/artists/3sFhA6G1N0gG1pszb6kk1m,3sFhA6G1N0gG1pszb6kk1m,"[{'height': 184, 'url': 'https://i.scdn.co/image/826d206c73f95f1353383c17f27f22aeb628369a', 'width': 220}, {'height': 167, 'url': 'https://i.scdn.co/image/fc2d3f153a9d23ef23571795307c8e28b9ca4de6', 'width': 200}, {'height': 54, 'url': 'https://i.scdn.co/image/9adcfb5edc04be0afeaef062c4f689c4a2039bad', 'width': 64}]",Wings,62,artist,spotify:artist:3sFhA6G1N0gG1pszb6kk1m,https://open.spotify.com/artist/3sFhA6G1N0gG1pszb6kk1m,,1035939
"['album rock', 'blues rock', 'british blues', 'classic rock', 'hard rock']",https://api.spotify.com/v1/artists/2e53aHBQdCMKWqHDuyJsjC,2e53aHBQdCMKWqHDuyJsjC,"[{'height': 1000, 'url': 'https://i.scdn.co/image/b0710c8d0247d0710cfb5a2cd153908dc42ca08f', 'width': 1000}, {'height': 640, 'url': 'https://i.scdn.co/image/1397bb90239b7322377b6933f280283ed2e0bed2', 'width': 640}, {'height': 200, 'url': 'https://i.scdn.co/image/1e9fb2235b246cfd756b134093521da17d85bb24', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/c45d62957d25b36dc6d9783516480cb2ec89da53', 'width': 64}]",Free,53,artist,spotify:artist:2e53aHBQdCMKWqHDuyJsjC,https://open.spotify.com/artist/2e53aHBQdCMKWqHDuyJsjC,,504999
"['baroque ensemble', 'baroque singing', 'classical countertenor', 'opera']",https://api.spotify.com/v1/artists/17aC1wctGme2P8YC6LVov2,17aC1wctGme2P8YC6LVov2,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebaa95ea10457ecc9d42ce51df', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174aa95ea10457ecc9d42ce51df', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178aa95ea10457ecc9d42ce51df', 'width': 160}]",Philippe Jaroussky,43,artist,spotify:artist:17aC1wctGme2P8YC6LVov2,https://open.spotify.com/artist/17aC1wctGme2P8YC6LVov2,,66203
['british contemporary classical'],https://api.spotify.com/v1/artists/3BRizPspINkIYljgzP1x6J,3BRizPspINkIYljgzP1x6J,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb4d9abae5d0b525f0f2115da4', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051744d9abae5d0b525f0f2115da4', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1784d9abae5d0b525f0f2115da4', 'width': 160}]",Oliver Davis,25,artist,spotify:artist:3BRizPspINkIYljgzP1x6J,https://open.spotify.com/artist/3BRizPspINkIYljgzP1x6J,,3262
"['chant religieux', 'gospel italiano']",https://api.spotify.com/v1/artists/0tEWpk8Do6YAmD78I60CR0,0tEWpk8Do6YAmD78I60CR0,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebe61183904528c546dd0fdec4', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174e61183904528c546dd0fdec4', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178e61183904528c546dd0fdec4', 'width': 160}]",Marco Frisina,39,artist,spotify:artist:0tEWpk8Do6YAmD78I60CR0,https://open.spotify.com/artist/0tEWpk8Do6YAmD78I60CR0,,26924
"['classical', 'italian opera', 'italian romanticism', 'post-romantic era']",https://api.spotify.com/v1/artists/0OzxPXyowUEQ532c9AmHUR,0OzxPXyowUEQ532c9AmHUR,"[{'height': 1000, 'url': 'https://i.scdn.co/image/98aef2b83b0148a90f9c60a163e08197f9d8606b', 'width': 1000}, {'height': 640, 'url': 'https://i.scdn.co/image/c0a873e1709b857606516f4945316b44f5a8b818', 'width': 640}, {'height': 200, 'url': 'https://i.scdn.co/image/d0dd39d8a6205b1fdd445d78a8416e0c87436e1a', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/82e3c5418108791f78ede0bbc90ada9580ee7548', 'width': 64}]",Giacomo Puccini,59,artist,spotify:artist:0OzxPXyowUEQ532c9AmHUR,https://open.spotify.com/artist/0OzxPXyowUEQ532c9AmHUR,,442129
"['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'jam band', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'southern rock']",https://api.spotify.com/v1/artists/4wQ3PyMz3WwJGI5uEqHUVR,4wQ3PyMz3WwJGI5uEqHUVR,"[{'height': 1000, 'url': 'https://i.scdn.co/image/ab6772690000c46c08f5d15585b77b0cb059717b', 'width': 1000}, {'height': 640, 'url': 'https://i.scdn.co/image/ab6772690000dd2208f5d15585b77b0cb059717b', 'width': 640}, {'height': 200, 'url': 'https://i.scdn.co/image/ab6772690000bac308f5d15585b77b0cb059717b', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67726900008f7408f5d15585b77b0cb059717b', 'width': 64}]",Allman Brothers Band,60,artist,spotify:artist:4wQ3PyMz3WwJGI5uEqHUVR,https://open.spotify.com/artist/4wQ3PyMz3WwJGI5uEqHUVR,,1561808
"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'new wave', 'new wave pop', 'power pop', 'soft rock']",https://api.spotify.com/v1/artists/0Nn9YwJzcaeuU1jJL06e3r,0Nn9YwJzcaeuU1jJL06e3r,"[{'height': 1000, 'url': 'https://i.scdn.co/image/3f5a283dfaf275c565879058920e5ec99f9833b5', 'width': 1000}, {'height': 640, 'url': 'https://i.scdn.co/image/494c1f9cb9facc05931522a0123ace569eab142d', 'width': 640}, {'height': 200, 'url': 'https://i.scdn.co/image/754dbd4340899a15b776236c62a3b1f7fc8d6ebb', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/a521be95e123c66d4a625bba0f343ca6c4417210', 'width': 64}]",The Knack,53,artist,spotify:artist:0Nn9YwJzcaeuU1jJL06e3r,https://open.spotify.com/artist/0Nn9YwJzcaeuU1jJL06e3r,,232158
"['album rock', 'beatlesque', 'bubblegum pop', 'classic rock', 'folk rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock-and-roll', 'singer-songwriter', 'soft rock', 'sunshine pop']",https://api.spotify.com/v1/artists/320EPCSEezHt1rtbfwH6Ck,320EPCSEezHt1rtbfwH6Ck,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebbdef7f178c9cf2e8d50cb9b9', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174bdef7f178c9cf2e8d50cb9b9', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178bdef7f178c9cf2e8d50cb9b9', 'width': 160}]",The Monkees,59,artist,spotify:artist:320EPCSEezHt1rtbfwH6Ck,https://open.spotify.com/artist/320EPCSEezHt1rtbfwH6Ck,,1147732
"['classic country pop', 'country', 'nashville sound']",https://api.spotify.com/v1/artists/4tw2Lmn9tTPUv7Gy7mVPI4,4tw2Lmn9tTPUv7Gy7mVPI4,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb43eec847b2e3aaa5f4edbd23', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517443eec847b2e3aaa5f4edbd23', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17843eec847b2e3aaa5f4edbd23', 'width': 160}]",Kenny Rogers,68,artist,spotify:artist:4tw2Lmn9tTPUv7Gy7mVPI4,https://open.spotify.com/artist/4tw2Lmn9tTPUv7Gy7mVPI4,,2632289
"['classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'singer-songwriter', 'soft rock']",https://api.spotify.com/v1/artists/1MXwwmS2JpmsHZhdMeOL2s,1MXwwmS2JpmsHZhdMeOL2s,"[{'height': 480, 'url': 'https://i.scdn.co/image/b7213c1a1ed25d51a1b666ce057663cd92c0a76b', 'width': 480}, {'height': 200, 'url': 'https://i.scdn.co/image/8a7633fe877372b873e9a561d2d34c77de75d3c3', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/fc68f3a0feb2b11c9d6ec853a62a466b5bea3f74', 'width': 64}]",Pure Prairie League,43,artist,spotify:artist:1MXwwmS2JpmsHZhdMeOL2s,https://open.spotify.com/artist/1MXwwmS2JpmsHZhdMeOL2s,,250343
['classic country pop'],https://api.spotify.com/v1/artists/3g229vTyhsdwm9SO2p1FPL,3g229vTyhsdwm9SO2p1FPL,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb5a361de06fdd9451afd94e2b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051745a361de06fdd9451afd94e2b', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1785a361de06fdd9451afd94e2b', 'width': 160}]",Lee Greenwood,39,artist,spotify:artist:3g229vTyhsdwm9SO2p1FPL,https://open.spotify.com/artist/3g229vTyhsdwm9SO2p1FPL,,55317
